Version Number,File Name,LOC Touched,Number of Revisions,Number of Bug Fixed,LOC Added,Max LOC Added,Chg Set Size,Max Chg Set,Avg Chg Set,Avg LOC Added,Buggy
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,149,4,0,136,136,583,282,145.75,34,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,139,3,0,133,133,485,282,161.66667,44.333332,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,257,2,0,237,237,454,282,227,118.5,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,67,2,0,63,63,454,282,227,31.5,false
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,56,3,0,48,48,485,282,161.66667,16,false
4.0.0,bookkeeper/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java,60,1,0,60,60,282,282,282,60,false
4.0.0,bookkeeper/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java,117,1,0,117,117,282,282,282,117,false
4.0.0,bookkeeper/src/test/java/org/apache/bookkeeper/test/LedgerRecoveryTest.java,88,1,0,88,88,282,282,282,88,false
4.0.0,bookkeeper/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java,163,1,0,163,163,282,282,282,163,false
4.0.0,bookkeeper/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java,178,1,0,178,178,282,282,282,178,false
4.0.0,bookkeeper/src/test/java/org/apache/bookkeeper/test/CloseTest.java,74,1,0,74,74,282,282,282,74,false
4.0.0,bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieRecoveryTest.java,400,1,0,400,400,282,282,282,400,false
4.0.0,bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java,720,1,0,720,720,282,282,282,720,false
4.0.0,bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java,305,1,0,305,305,282,282,282,305,false
4.0.0,bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java,232,1,0,232,232,282,282,282,232,false
4.0.0,bookkeeper/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java,176,1,0,176,176,282,282,282,176,false
4.0.0,bookkeeper/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java,256,1,0,256,256,282,282,282,256,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/util/StringUtils.java,94,1,0,94,94,282,282,282,94,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,38,1,0,38,38,282,282,282,38,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,98,1,0,98,98,282,282,282,98,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/util/MathUtils.java,38,1,0,38,38,282,282,282,38,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/util/Main.java,54,1,0,54,54,282,282,282,54,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,209,1,0,209,209,282,282,282,209,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,763,1,0,763,763,282,282,282,763,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,147,1,0,147,147,282,282,282,147,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,173,1,0,173,173,282,282,282,173,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,148,1,0,148,148,282,282,282,148,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,573,1,0,573,573,282,282,282,573,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,521,1,0,521,521,282,282,282,521,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,57,1,0,57,57,282,282,282,57,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,209,1,0,209,209,282,282,282,209,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,75,1,0,75,75,282,282,282,75,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,178,1,0,178,178,282,282,282,178,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,85,1,0,85,85,282,282,282,85,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,87,1,0,87,87,282,282,282,87,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,170,1,0,170,170,282,282,282,170,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,138,1,0,138,138,282,282,282,138,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,67,1,0,67,67,282,282,282,67,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,178,1,0,178,178,282,282,282,178,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,140,1,0,140,140,282,282,282,140,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,198,1,0,198,198,282,282,282,198,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,547,1,0,547,547,282,282,282,547,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,83,1,0,83,83,282,282,282,83,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,80,1,0,80,80,282,282,282,80,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,167,1,0,167,167,282,282,282,167,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,61,1,0,61,61,282,282,282,61,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/DigestManager.java,184,1,0,184,184,282,282,282,184,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,50,1,0,50,50,282,282,282,50,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,204,1,0,204,204,282,282,282,204,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,410,1,0,410,410,282,282,282,410,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/BKException.java,249,1,0,249,249,282,282,282,249,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,126,1,0,126,126,282,282,282,126,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,147,1,0,147,147,282,282,282,147,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,151,1,0,151,151,282,282,282,151,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,133,1,0,133,133,282,282,282,133,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,536,1,0,536,536,282,282,282,536,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,124,1,0,124,124,282,282,282,124,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,487,1,0,487,487,282,282,282,487,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,168,1,0,168,168,282,282,282,168,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,81,1,0,81,81,282,282,282,81,false
4.0.0,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,545,1,0,545,545,282,282,282,545,false
