Dataset,#TrainingRelease,%Training,%DefectiveTraining,%DefectiveTesting,Classifier,Balancing,FeatureSelection,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa,,,,,
STORM,8,83.957825,17.407,36.692223,IBk,No sampling,Best first selection,Sensitive threshold,1308,0,2312,33,1,0.975391499,0.987695749,0.980458087,,,,,
STORM,8,83.957825,17.407,36.692223,RandomForest,No sampling,Best first selection,Sensitive learning,1308,0,2312,33,1,0.975391499,0.987695749,0.980458087,,,,,
STORM,8,83.957825,17.407,36.692223,NaiveBayes,No sampling,Best first selection,Sensitive learning,1308,0,2312,33,1,0.975391499,0.987695749,0.980458087,,,,,
STORM,8,83.957825,17.407,36.692223,IBk,No sampling,Best first selection,Sensitive learning,1308,0,2312,33,1,0.975391499,0.987695749,0.980458087,,,,,
STORM,8,83.957825,17.407,36.692223,RandomForest,Oversampling,No selection,No cost sensitive,1313,130,2182,28,0.90990991,0.97912006,0.994261371,0.908382549,,,,,
STORM,8,83.957825,17.407,36.692223,NaiveBayes,Oversampling,No selection,No cost sensitive,1285,97,2215,56,0.929811867,0.958240119,0.97108027,0.91043979,,,,,
STORM,8,83.957825,17.407,36.692223,IBk,Oversampling,No selection,No cost sensitive,339,337,1975,1002,0.50147929,0.252796421,0.565194982,0.119476824,,,,,
STORM,8,83.957825,17.407,36.692223,RandomForest,Oversampling,No selection,Sensitive threshold,1313,130,2182,28,0.90990991,0.97912006,0.994261371,0.908382549,,,,,
STORM,8,83.957825,17.407,36.692223,NaiveBayes,Oversampling,No selection,Sensitive threshold,1285,97,2215,56,0.929811867,0.958240119,0.97108027,0.91043979,,,,,
STORM,8,83.957825,17.407,36.692223,IBk,Oversampling,No selection,Sensitive threshold,339,337,1975,1002,0.50147929,0.252796421,0.565194982,0.119476824,,,,,
STORM,8,83.957825,17.407,36.692223,RandomForest,Oversampling,No selection,Sensitive learning,1310,118,2194,31,0.917366947,0.976882923,0.995389293,0.91340105,,,,,
STORM,8,83.957825,17.407,36.692223,NaiveBayes,Oversampling,No selection,Sensitive learning,1310,131,2181,31,0.909090909,0.976882923,0.971005602,0.906034154,,,,,
STORM,8,83.957825,17.407,36.692223,IBk,Oversampling,No selection,Sensitive learning,349,337,1975,992,0.508746356,0.260253542,0.565194982,0.127577753,,,,,
STORM,8,83.957825,17.407,36.692223,RandomForest,Oversampling,Best first selection,No cost sensitive,1316,26,2286,25,0.980625931,0.981357196,0.997341949,0.969959632,,,,,
STORM,8,83.957825,17.407,36.692223,NaiveBayes,Oversampling,Best first selection,No cost sensitive,1308,14,2298,33,0.989409985,0.975391499,0.981772466,0.972228778,,,,,
STORM,8,83.957825,17.407,36.692223,IBk,Oversampling,Best first selection,No cost sensitive,1316,26,2286,25,0.980625931,0.981357196,0.997496284,0.969959632,,,,,
STORM,8,83.957825,17.407,36.692223,RandomForest,Oversampling,Best first selection,Sensitive threshold,1316,26,2286,25,0.980625931,0.981357196,0.997341949,0.969959632,,,,,
STORM,8,83.957825,17.407,36.692223,NaiveBayes,Oversampling,Best first selection,Sensitive threshold,1308,14,2298,33,0.989409985,0.975391499,0.981772466,0.972228778,,,,,
STORM,8,83.957825,17.407,36.692223,IBk,Oversampling,Best first selection,Sensitive threshold,1316,26,2286,25,0.980625931,0.981357196,0.997496284,0.969959632,,,,,
STORM,8,83.957825,17.407,36.692223,RandomForest,Oversampling,Best first selection,Sensitive learning,1341,1330,982,0,0.502059154,1,0.997315017,0.351528133,,,,,
STORM,8,83.957825,17.407,36.692223,NaiveBayes,Oversampling,Best first selection,Sensitive learning,1308,109,2203,33,0.923076923,0.975391499,0.981772466,0.917328969,,,,,
STORM,8,83.957825,17.407,36.692223,IBk,Oversampling,Best first selection,Sensitive learning,1341,1236,1076,0,0.520372526,1,0.99750209,0.389927766,,,,,
STORM,8,83.957825,17.407,36.692223,RandomForest,Undersampling,No selection,No cost sensitive,1313,97,2215,28,0.931205674,0.97912006,0.997646104,0.927147286,,,,,
STORM,8,83.957825,17.407,36.692223,NaiveBayes,Undersampling,No selection,No cost sensitive,1308,64,2248,33,0.95335277,0.975391499,0.98332227,0.943131513,,,,,
STORM,8,83.957825,17.407,36.692223,IBk,Undersampling,No selection,No cost sensitive,407,294,2018,934,0.580599144,0.303504847,0.567147316,0.195983614,,,,,
STORM,8,83.957825,17.407,36.692223,RandomForest,Undersampling,No selection,Sensitive threshold,1313,97,2215,28,0.931205674,0.97912006,0.997646104,0.927147286,,,,,
STORM,8,83.957825,17.407,36.692223,NaiveBayes,Undersampling,No selection,Sensitive threshold,1308,64,2248,33,0.95335277,0.975391499,0.98332227,0.943131513,,,,,
STORM,8,83.957825,17.407,36.692223,IBk,Undersampling,No selection,Sensitive threshold,407,294,2018,934,0.580599144,0.303504847,0.567147316,0.195983614,,,,,
STORM,8,83.957825,17.407,36.692223,RandomForest,Undersampling,No selection,Sensitive learning,1320,345,1967,21,0.792792793,0.984340045,0.994628582,0.794793802,,,,,
STORM,8,83.957825,17.407,36.692223,NaiveBayes,Undersampling,No selection,Sensitive learning,1310,101,2211,31,0.928419561,0.976882923,0.983324205,0.923079451,,,,,
STORM,8,83.957825,17.407,36.692223,IBk,Undersampling,No selection,Sensitive learning,407,294,2018,934,0.580599144,0.303504847,0.567147316,0.195983614,,,,,
STORM,8,83.957825,17.407,36.692223,RandomForest,Undersampling,Best first selection,No cost sensitive,1308,0,2312,33,1,0.975391499,0.987695749,0.980458087,,,,,
STORM,8,83.957825,17.407,36.692223,NaiveBayes,Undersampling,Best first selection,No cost sensitive,1308,0,2312,33,1,0.975391499,0.987695749,0.980458087,,,,,
STORM,8,83.957825,17.407,36.692223,IBk,Undersampling,Best first selection,No cost sensitive,1308,0,2312,33,1,0.975391499,0.987695749,0.980458087,,,,,
STORM,8,83.957825,17.407,36.692223,RandomForest,Undersampling,Best first selection,Sensitive threshold,1308,0,2312,33,1,0.975391499,0.987695749,0.980458087,,,,,
STORM,8,83.957825,17.407,36.692223,NaiveBayes,Undersampling,Best first selection,Sensitive threshold,1308,0,2312,33,1,0.975391499,0.987695749,0.980458087,,,,,
STORM,8,83.957825,17.407,36.692223,IBk,Undersampling,Best first selection,Sensitive threshold,1308,0,2312,33,1,0.975391499,0.987695749,0.980458087,,,,,
STORM,8,83.957825,17.407,36.692223,RandomForest,Undersampling,Best first selection,Sensitive learning,1341,2312,0,0,0.367095538,1,0.987695749,0,,,,,
STORM,8,83.957825,17.407,36.692223,NaiveBayes,Undersampling,Best first selection,Sensitive learning,1341,2312,0,0,0.367095538,1,0.987695749,0,,,,,
STORM,8,83.957825,17.407,36.692223,IBk,Undersampling,Best first selection,Sensitive learning,1341,2312,0,0,0.367095538,1,0.987695749,0,,,,,
STORM,8,83.957825,17.407,36.692223,RandomForest,Smote,No selection,No cost sensitive,1310,73,2239,31,0.947216197,0.976882923,0.998404073,0.939131942,,,,,
STORM,8,83.957825,17.407,36.692223,NaiveBayes,Smote,No selection,No cost sensitive,1309,36,2276,32,0.973234201,0.976137211,0.986817151,0.959964981,,,,,
STORM,8,83.957825,17.407,36.692223,IBk,Smote,No selection,No cost sensitive,1295,312,2000,46,0.805849409,0.965697241,0.917236917,0.797529056,,,,,
STORM,8,83.957825,17.407,36.692223,RandomForest,Smote,No selection,Sensitive threshold,1310,73,2239,31,0.947216197,0.976882923,0.998404073,0.939131942,,,,,
STORM,8,83.957825,17.407,36.692223,NaiveBayes,Smote,No selection,Sensitive threshold,1309,36,2276,32,0.973234201,0.976137211,0.986817151,0.959964981,,,,,
STORM,8,83.957825,17.407,36.692223,IBk,Smote,No selection,Sensitive threshold,1295,312,2000,46,0.805849409,0.965697241,0.917236917,0.797529056,,,,,
STORM,8,83.957825,17.407,36.692223,RandomForest,Smote,No selection,Sensitive learning,1310,105,2207,31,0.925795053,0.976882923,0.997205353,0.920797597,,,,,
STORM,8,83.957825,17.407,36.692223,NaiveBayes,Smote,No selection,Sensitive learning,1309,53,2259,32,0.961086637,0.976137211,0.986817151,0.950089011,,,,,
STORM,8,83.957825,17.407,36.692223,IBk,Smote,No selection,Sensitive learning,1295,313,1999,46,0.805348259,0.965697241,0.917236917,0.796994013,,,,,
STORM,8,83.957825,17.407,36.692223,RandomForest,Smote,Best first selection,No cost sensitive,1308,0,2312,33,1,0.975391499,0.987695749,0.980458087,,,,,
STORM,8,83.957825,17.407,36.692223,NaiveBayes,Smote,Best first selection,No cost sensitive,1308,0,2312,33,1,0.975391499,0.987695749,0.980458087,,,,,
STORM,8,83.957825,17.407,36.692223,IBk,Smote,Best first selection,No cost sensitive,1308,0,2312,33,1,0.975391499,0.987695749,0.980458087,,,,,
STORM,8,83.957825,17.407,36.692223,RandomForest,Smote,Best first selection,Sensitive threshold,1308,0,2312,33,1,0.975391499,0.987695749,0.980458087,,,,,
STORM,8,83.957825,17.407,36.692223,NaiveBayes,Smote,Best first selection,Sensitive threshold,1308,0,2312,33,1,0.975391499,0.987695749,0.980458087,,,,,
STORM,8,83.957825,17.407,36.692223,IBk,Smote,Best first selection,Sensitive threshold,1308,0,2312,33,1,0.975391499,0.987695749,0.980458087,,,,,
STORM,8,83.957825,17.407,36.692223,RandomForest,Smote,Best first selection,Sensitive learning,1308,0,2312,33,1,0.975391499,0.987695749,0.980458087,,,,,
STORM,8,83.957825,17.407,36.692223,NaiveBayes,Smote,Best first selection,Sensitive learning,1308,0,2312,33,1,0.975391499,0.987695749,0.980458087,,,,,
STORM,8,83.957825,17.407,36.692223,IBk,Smote,Best first selection,Sensitive learning,1308,0,2312,33,1,0.975391499,0.987695749,0.980458087,,,,,
STORM,9,99.64546,20.504261,48.148148,RandomForest,No sampling,No selection,No cost sensitive,10,0,43,29,1,0.256410256,0.84078712,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,NaiveBayes,No sampling,No selection,No cost sensitive,7,0,43,32,1,0.179487179,0.635658915,0.186608803,,,,,
STORM,9,99.64546,20.504261,48.148148,IBk,No sampling,No selection,No cost sensitive,11,0,43,28,1,0.282051282,0.673225999,0.291795188,,,,,
STORM,9,99.64546,20.504261,48.148148,RandomForest,No sampling,No selection,Sensitive threshold,10,0,43,29,1,0.256410256,0.84078712,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,NaiveBayes,No sampling,No selection,Sensitive threshold,7,0,43,32,1,0.179487179,0.635658915,0.186608803,,,,,
STORM,9,99.64546,20.504261,48.148148,IBk,No sampling,No selection,Sensitive threshold,11,0,43,28,1,0.282051282,0.673225999,0.291795188,,,,,
STORM,9,99.64546,20.504261,48.148148,RandomForest,No sampling,No selection,Sensitive learning,11,0,43,28,1,0.282051282,0.79189028,0.291795188,,,,,
STORM,9,99.64546,20.504261,48.148148,NaiveBayes,No sampling,No selection,Sensitive learning,10,0,43,29,1,0.256410256,0.635658915,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,IBk,No sampling,No selection,Sensitive learning,12,0,43,27,1,0.307692308,0.673225999,0.31792976,,,,,
STORM,9,99.64546,20.504261,48.148148,RandomForest,No sampling,Best first selection,No cost sensitive,10,0,43,29,1,0.256410256,0.628205128,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,NaiveBayes,No sampling,Best first selection,No cost sensitive,10,0,43,29,1,0.256410256,0.628205128,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,IBk,No sampling,Best first selection,No cost sensitive,10,0,43,29,1,0.256410256,0.628205128,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,RandomForest,No sampling,Best first selection,Sensitive threshold,10,0,43,29,1,0.256410256,0.628205128,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,NaiveBayes,No sampling,Best first selection,Sensitive threshold,10,0,43,29,1,0.256410256,0.628205128,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,IBk,No sampling,Best first selection,Sensitive threshold,10,0,43,29,1,0.256410256,0.628205128,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,RandomForest,No sampling,Best first selection,Sensitive learning,10,0,43,29,1,0.256410256,0.628205128,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,NaiveBayes,No sampling,Best first selection,Sensitive learning,10,0,43,29,1,0.256410256,0.628205128,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,IBk,No sampling,Best first selection,Sensitive learning,10,0,43,29,1,0.256410256,0.628205128,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,RandomForest,Oversampling,No selection,No cost sensitive,10,0,43,29,1,0.256410256,0.884913536,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,NaiveBayes,Oversampling,No selection,No cost sensitive,7,0,43,32,1,0.179487179,0.630888491,0.186608803,,,,,
STORM,9,99.64546,20.504261,48.148148,IBk,Oversampling,No selection,No cost sensitive,12,0,43,27,1,0.307692308,0.705724508,0.31792976,,,,,
STORM,9,99.64546,20.504261,48.148148,RandomForest,Oversampling,No selection,Sensitive threshold,10,0,43,29,1,0.256410256,0.884913536,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,NaiveBayes,Oversampling,No selection,Sensitive threshold,7,0,43,32,1,0.179487179,0.630888491,0.186608803,,,,,
STORM,9,99.64546,20.504261,48.148148,IBk,Oversampling,No selection,Sensitive threshold,12,0,43,27,1,0.307692308,0.705724508,0.31792976,,,,,
STORM,9,99.64546,20.504261,48.148148,RandomForest,Oversampling,No selection,Sensitive learning,13,0,43,26,1,0.333333333,0.844364937,0.344,,,,,
STORM,9,99.64546,20.504261,48.148148,NaiveBayes,Oversampling,No selection,Sensitive learning,10,0,43,29,1,0.256410256,0.630888491,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,IBk,Oversampling,No selection,Sensitive learning,12,0,43,27,1,0.307692308,0.705724508,0.31792976,,,,,
STORM,9,99.64546,20.504261,48.148148,RandomForest,Oversampling,Best first selection,No cost sensitive,10,0,43,29,1,0.256410256,0.628205128,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,NaiveBayes,Oversampling,Best first selection,No cost sensitive,10,0,43,29,1,0.256410256,0.628205128,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,IBk,Oversampling,Best first selection,No cost sensitive,10,0,43,29,1,0.256410256,0.628205128,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,RandomForest,Oversampling,Best first selection,Sensitive threshold,10,0,43,29,1,0.256410256,0.628205128,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,NaiveBayes,Oversampling,Best first selection,Sensitive threshold,10,0,43,29,1,0.256410256,0.628205128,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,IBk,Oversampling,Best first selection,Sensitive threshold,10,0,43,29,1,0.256410256,0.628205128,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,RandomForest,Oversampling,Best first selection,Sensitive learning,39,43,0,0,0.475609756,1,0.628205128,0,,,,,
STORM,9,99.64546,20.504261,48.148148,NaiveBayes,Oversampling,Best first selection,Sensitive learning,39,43,0,0,0.475609756,1,0.628205128,0,,,,,
STORM,9,99.64546,20.504261,48.148148,IBk,Oversampling,Best first selection,Sensitive learning,39,43,0,0,0.475609756,1,0.628205128,0,,,,,
STORM,9,99.64546,20.504261,48.148148,RandomForest,Undersampling,No selection,No cost sensitive,12,0,43,27,1,0.307692308,0.815146094,0.31792976,,,,,
STORM,9,99.64546,20.504261,48.148148,NaiveBayes,Undersampling,No selection,No cost sensitive,7,0,43,32,1,0.179487179,0.642516398,0.186608803,,,,,
STORM,9,99.64546,20.504261,48.148148,IBk,Undersampling,No selection,No cost sensitive,13,0,43,26,1,0.333333333,0.653846154,0.344,,,,,
STORM,9,99.64546,20.504261,48.148148,RandomForest,Undersampling,No selection,Sensitive threshold,12,0,43,27,1,0.307692308,0.815146094,0.31792976,,,,,
STORM,9,99.64546,20.504261,48.148148,NaiveBayes,Undersampling,No selection,Sensitive threshold,7,0,43,32,1,0.179487179,0.642516398,0.186608803,,,,,
STORM,9,99.64546,20.504261,48.148148,IBk,Undersampling,No selection,Sensitive threshold,13,0,43,26,1,0.333333333,0.653846154,0.344,,,,,
STORM,9,99.64546,20.504261,48.148148,RandomForest,Undersampling,No selection,Sensitive learning,14,0,43,25,1,0.358974359,0.862552177,0.370006146,,,,,
STORM,9,99.64546,20.504261,48.148148,NaiveBayes,Undersampling,No selection,Sensitive learning,10,0,43,29,1,0.256410256,0.642516398,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,IBk,Undersampling,No selection,Sensitive learning,13,0,43,26,1,0.333333333,0.653846154,0.344,,,,,
STORM,9,99.64546,20.504261,48.148148,RandomForest,Undersampling,Best first selection,No cost sensitive,10,0,43,29,1,0.256410256,0.628205128,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,NaiveBayes,Undersampling,Best first selection,No cost sensitive,10,0,43,29,1,0.256410256,0.628205128,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,IBk,Undersampling,Best first selection,No cost sensitive,10,0,43,29,1,0.256410256,0.628205128,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,RandomForest,Undersampling,Best first selection,Sensitive threshold,10,0,43,29,1,0.256410256,0.628205128,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,NaiveBayes,Undersampling,Best first selection,Sensitive threshold,10,0,43,29,1,0.256410256,0.628205128,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,IBk,Undersampling,Best first selection,Sensitive threshold,10,0,43,29,1,0.256410256,0.628205128,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,RandomForest,Undersampling,Best first selection,Sensitive learning,39,43,0,0,0.475609756,1,0.628205128,0,,,,,
STORM,9,99.64546,20.504261,48.148148,NaiveBayes,Undersampling,Best first selection,Sensitive learning,39,43,0,0,0.475609756,1,0.628205128,0,,,,,
STORM,9,99.64546,20.504261,48.148148,IBk,Undersampling,Best first selection,Sensitive learning,39,43,0,0,0.475609756,1,0.628205128,0,,,,,
STORM,9,99.64546,20.504261,48.148148,RandomForest,Smote,No selection,No cost sensitive,11,0,43,28,1,0.282051282,0.841383423,0.291795188,,,,,
STORM,9,99.64546,20.504261,48.148148,NaiveBayes,Smote,No selection,No cost sensitive,10,0,43,29,1,0.256410256,0.6019678,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,IBk,Smote,No selection,No cost sensitive,11,0,43,28,1,0.282051282,0.673225999,0.291795188,,,,,
STORM,9,99.64546,20.504261,48.148148,RandomForest,Smote,No selection,Sensitive threshold,11,0,43,28,1,0.282051282,0.841383423,0.291795188,,,,,
STORM,9,99.64546,20.504261,48.148148,NaiveBayes,Smote,No selection,Sensitive threshold,10,0,43,29,1,0.256410256,0.6019678,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,IBk,Smote,No selection,Sensitive threshold,11,0,43,28,1,0.282051282,0.673225999,0.291795188,,,,,
STORM,9,99.64546,20.504261,48.148148,RandomForest,Smote,No selection,Sensitive learning,12,0,43,27,1,0.307692308,0.856887299,0.31792976,,,,,
STORM,9,99.64546,20.504261,48.148148,NaiveBayes,Smote,No selection,Sensitive learning,10,0,43,29,1,0.256410256,0.6019678,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,IBk,Smote,No selection,Sensitive learning,12,0,43,27,1,0.307692308,0.673225999,0.31792976,,,,,
STORM,9,99.64546,20.504261,48.148148,RandomForest,Smote,Best first selection,No cost sensitive,10,0,43,29,1,0.256410256,0.628205128,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,NaiveBayes,Smote,Best first selection,No cost sensitive,10,0,43,29,1,0.256410256,0.628205128,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,IBk,Smote,Best first selection,No cost sensitive,10,0,43,29,1,0.256410256,0.628205128,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,RandomForest,Smote,Best first selection,Sensitive threshold,10,0,43,29,1,0.256410256,0.628205128,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,NaiveBayes,Smote,Best first selection,Sensitive threshold,10,0,43,29,1,0.256410256,0.628205128,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,IBk,Smote,Best first selection,Sensitive threshold,10,0,43,29,1,0.256410256,0.628205128,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,RandomForest,Smote,Best first selection,Sensitive learning,10,0,43,29,1,0.256410256,0.628205128,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,NaiveBayes,Smote,Best first selection,Sensitive learning,10,0,43,29,1,0.256410256,0.628205128,0.265596047,,,,,
STORM,9,99.64546,20.504261,48.148148,IBk,Smote,Best first selection,Sensitive learning,10,0,43,29,1,0.256410256,0.628205128,0.265596047,,,,,
STORM,10,98.66137,20.601364,60.967743,RandomForest,No sampling,No selection,No cost sensitive,190,0,121,0,1,1,1,1,,,,,
STORM,10,98.66137,20.601364,60.967743,NaiveBayes,No sampling,No selection,No cost sensitive,121,1,120,69,0.991803279,0.636842105,0.994040887,0.570374171,,,,,
STORM,10,98.66137,20.601364,60.967743,IBk,No sampling,No selection,No cost sensitive,190,1,120,0,0.994764398,1,0.995867769,0.993226024,,,,,
STORM,10,98.66137,20.601364,60.967743,RandomForest,No sampling,No selection,Sensitive threshold,190,0,121,0,1,1,1,1,,,,,
STORM,10,98.66137,20.601364,60.967743,NaiveBayes,No sampling,No selection,Sensitive threshold,121,1,120,69,0.991803279,0.636842105,0.994040887,0.570374171,,,,,
STORM,10,98.66137,20.601364,60.967743,IBk,No sampling,No selection,Sensitive threshold,190,1,120,0,0.994764398,1,0.995867769,0.993226024,,,,,
STORM,10,98.66137,20.601364,60.967743,RandomForest,No sampling,No selection,Sensitive learning,190,3,118,0,0.984455959,1,1,0.979616805,,,,,
STORM,10,98.66137,20.601364,60.967743,NaiveBayes,No sampling,No selection,Sensitive learning,190,2,119,0,0.989583333,1,0.994040887,0.986431657,,,,,
STORM,10,98.66137,20.601364,60.967743,IBk,No sampling,No selection,Sensitive learning,190,3,118,0,0.984455959,1,0.995867769,0.979616805,,,,,
STORM,10,98.66137,20.601364,60.967743,RandomForest,No sampling,Best first selection,No cost sensitive,190,0,121,0,1,1,1,1,,,,,
STORM,10,98.66137,20.601364,60.967743,NaiveBayes,No sampling,Best first selection,No cost sensitive,190,0,121,0,1,1,1,1,,,,,
STORM,10,98.66137,20.601364,60.967743,IBk,No sampling,Best first selection,No cost sensitive,190,0,121,0,1,1,1,1,,,,,
STORM,10,98.66137,20.601364,60.967743,RandomForest,No sampling,Best first selection,Sensitive threshold,190,0,121,0,1,1,1,1,,,,,
STORM,10,98.66137,20.601364,60.967743,NaiveBayes,No sampling,Best first selection,Sensitive threshold,190,0,121,0,1,1,1,1,,,,,
STORM,10,98.66137,20.601364,60.967743,IBk,No sampling,Best first selection,Sensitive threshold,190,0,121,0,1,1,1,1,,,,,
STORM,10,98.66137,20.601364,60.967743,RandomForest,No sampling,Best first selection,Sensitive learning,190,0,121,0,1,1,1,1,,,,,
STORM,10,98.66137,20.601364,60.967743,NaiveBayes,No sampling,Best first selection,Sensitive learning,190,0,121,0,1,1,1,1,,,,,
STORM,10,98.66137,20.601364,60.967743,IBk,No sampling,Best first selection,Sensitive learning,190,0,121,0,1,1,1,1,,,,,
STORM,10,98.66137,20.601364,60.967743,RandomForest,Oversampling,No selection,No cost sensitive,190,1,120,0,0.994764398,1,1,0.993226024,,,,,
STORM,10,98.66137,20.601364,60.967743,NaiveBayes,Oversampling,No selection,No cost sensitive,119,2,119,71,0.983471074,0.626315789,0.99338843,0.552570899,,,,,
STORM,10,98.66137,20.601364,60.967743,IBk,Oversampling,No selection,No cost sensitive,190,2,119,0,0.989583333,1,0.99630274,0.986431657,,,,,
STORM,10,98.66137,20.601364,60.967743,RandomForest,Oversampling,No selection,Sensitive threshold,190,1,120,0,0.994764398,1,1,0.993226024,,,,,
STORM,10,98.66137,20.601364,60.967743,NaiveBayes,Oversampling,No selection,Sensitive threshold,119,2,119,71,0.983471074,0.626315789,0.99338843,0.552570899,,,,,
STORM,10,98.66137,20.601364,60.967743,IBk,Oversampling,No selection,Sensitive threshold,190,2,119,0,0.989583333,1,0.99630274,0.986431657,,,,,
STORM,10,98.66137,20.601364,60.967743,RandomForest,Oversampling,No selection,Sensitive learning,190,3,118,0,0.984455959,1,0.999782514,0.979616805,,,,,
STORM,10,98.66137,20.601364,60.967743,NaiveBayes,Oversampling,No selection,Sensitive learning,190,2,119,0,0.989583333,1,0.99338843,0.986431657,,,,,
STORM,10,98.66137,20.601364,60.967743,IBk,Oversampling,No selection,Sensitive learning,190,3,118,0,0.984455959,1,0.99630274,0.979616805,,,,,
STORM,10,98.66137,20.601364,60.967743,RandomForest,Oversampling,Best first selection,No cost sensitive,190,0,121,0,1,1,1,1,,,,,
STORM,10,98.66137,20.601364,60.967743,NaiveBayes,Oversampling,Best first selection,No cost sensitive,190,0,121,0,1,1,1,1,,,,,
STORM,10,98.66137,20.601364,60.967743,IBk,Oversampling,Best first selection,No cost sensitive,190,0,121,0,1,1,1,1,,,,,
STORM,10,98.66137,20.601364,60.967743,RandomForest,Oversampling,Best first selection,Sensitive threshold,190,0,121,0,1,1,1,1,,,,,
STORM,10,98.66137,20.601364,60.967743,NaiveBayes,Oversampling,Best first selection,Sensitive threshold,190,0,121,0,1,1,1,1,,,,,
STORM,10,98.66137,20.601364,60.967743,IBk,Oversampling,Best first selection,Sensitive threshold,190,0,121,0,1,1,1,1,,,,,
STORM,10,98.66137,20.601364,60.967743,RandomForest,Oversampling,Best first selection,Sensitive learning,190,121,0,0,0.610932476,1,1,0,,,,,
STORM,10,98.66137,20.601364,60.967743,NaiveBayes,Oversampling,Best first selection,Sensitive learning,190,121,0,0,0.610932476,1,1,0,,,,,
STORM,10,98.66137,20.601364,60.967743,IBk,Oversampling,Best first selection,Sensitive learning,190,121,0,0,0.610932476,1,1,0,,,,,
STORM,10,98.66137,20.601364,60.967743,RandomForest,Undersampling,No selection,No cost sensitive,190,3,118,0,0.984455959,1,1,0.979616805,,,,,
STORM,10,98.66137,20.601364,60.967743,NaiveBayes,Undersampling,No selection,No cost sensitive,157,2,119,33,0.987421384,0.826315789,0.990909091,0.773789979,,,,,
STORM,10,98.66137,20.601364,60.967743,IBk,Undersampling,No selection,No cost sensitive,190,7,114,0,0.964467005,1,0.966942149,0.952150691,,,,,
STORM,10,98.66137,20.601364,60.967743,RandomForest,Undersampling,No selection,Sensitive threshold,190,3,118,0,0.984455959,1,1,0.979616805,,,,,
STORM,10,98.66137,20.601364,60.967743,NaiveBayes,Undersampling,No selection,Sensitive threshold,157,2,119,33,0.987421384,0.826315789,0.990909091,0.773789979,,,,,
STORM,10,98.66137,20.601364,60.967743,IBk,Undersampling,No selection,Sensitive threshold,190,7,114,0,0.964467005,1,0.966942149,0.952150691,,,,,
STORM,10,98.66137,20.601364,60.967743,RandomForest,Undersampling,No selection,Sensitive learning,190,4,117,0,0.979381443,1,0.995780774,0.972781376,,,,,
STORM,10,98.66137,20.601364,60.967743,NaiveBayes,Undersampling,No selection,Sensitive learning,190,3,118,0,0.984455959,1,0.990909091,0.979616805,,,,,
STORM,10,98.66137,20.601364,60.967743,IBk,Undersampling,No selection,Sensitive learning,190,7,114,0,0.964467005,1,0.966942149,0.952150691,,,,,
STORM,10,98.66137,20.601364,60.967743,RandomForest,Undersampling,Best first selection,No cost sensitive,190,0,121,0,1,1,1,1,,,,,
STORM,10,98.66137,20.601364,60.967743,NaiveBayes,Undersampling,Best first selection,No cost sensitive,190,0,121,0,1,1,1,1,,,,,
STORM,10,98.66137,20.601364,60.967743,IBk,Undersampling,Best first selection,No cost sensitive,190,0,121,0,1,1,1,1,,,,,
